Linux 6.5.0-44-generic (npc2408016) 	07/01/2025 	_x86_64_	(22 CPU)

12:00:22 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:00:56 PM  1000     29300    0.00    0.00    0.00    0.00    0.00    10  listener
12:00:56 PM  1000     29313    1.00    0.00    0.00    0.00    1.00    17  listener
12:00:56 PM  1000     29369    0.00    0.00    0.00    0.00    0.00    18  listener
12:00:56 PM  1000     29389    0.00    0.00    0.00    0.00    0.00    13  listener
12:00:56 PM  1000     29418    1.00    1.00    0.00    0.00    2.00     9  listener
12:00:56 PM  1000     29439    0.00    1.00    0.00    0.00    1.00     5  listener
12:00:56 PM  1000     29442    0.00    1.00    0.00    0.00    1.00     3  listener
12:00:56 PM  1000     29444    0.00    1.00    0.00    0.00    1.00    14  listener
12:00:56 PM  1000     29446    0.00    0.00    0.00    0.00    0.00     4  listener
12:00:56 PM  1000     29498    1.00    0.00    0.00    0.00    1.00    10  listener
12:00:56 PM  1000     29520    1.00    0.00    0.00    0.00    1.00    14  listener
12:00:56 PM  1000     29549    0.00    1.00    0.00    0.00    1.00    14  listener
12:00:56 PM  1000     29551    1.00    0.00    0.00    0.00    1.00    14  listener
12:00:56 PM  1000     29560    1.00    1.00    0.00    0.00    2.00     1  listener
12:00:56 PM  1000     29573    0.00    0.00    0.00    0.00    0.00     1  listener
12:00:56 PM  1000     29584    0.00    0.00    0.00    0.00    0.00     8  listener
12:00:56 PM  1000     29604    1.00    0.00    0.00    0.00    1.00     0  listener
12:00:56 PM  1000     29607    1.00    1.00    0.00    0.00    2.00     5  listener
12:00:56 PM  1000     29644    0.00    0.00    0.00    0.00    0.00     0  listener
12:00:56 PM  1000     29646    1.00    1.00    0.00    0.00    2.00    15  listener
12:00:56 PM  1000     29657    0.00    0.00    0.00    0.00    0.00    18  listener
12:00:56 PM  1000     29731    0.00    1.00    0.00    0.00    1.00     6  listener
12:00:56 PM  1000     29778    1.00    1.00    0.00    0.00    2.00    14  listener
12:00:56 PM  1000     29780    0.00    0.00    0.00    0.00    0.00    10  listener
12:00:56 PM  1000     29791    0.00    0.00    0.00    0.00    0.00     0  listener
12:00:56 PM  1000     29810    1.00    0.00    0.00    0.00    1.00     6  listener
12:00:56 PM  1000     29866    1.00    0.00    0.00    0.00    1.00     8  listener

12:00:56 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:00:57 PM  1000     28697    1.00    1.00    0.00    0.00    2.00     0  listener
12:00:57 PM  1000     28699    1.00    1.00    0.00    0.00    2.00     8  listener
12:00:57 PM  1000     28701    1.00    0.00    0.00    0.00    1.00     4  listener
12:00:57 PM  1000     28703    1.00    1.00    0.00    0.00    2.00     6  listener
12:00:57 PM  1000     28705    0.00    1.00    0.00    0.00    1.00     0  listener
12:00:57 PM  1000     28707    0.00    1.00    0.00    0.00    1.00    19  listener
12:00:57 PM  1000     28709    1.00    0.00    0.00    0.00    1.00    10  listener
12:00:57 PM  1000     28711    0.00    1.00    0.00    0.00    1.00    13  listener
12:00:57 PM  1000     28713    0.00    1.00    0.00    0.00    1.00     0  listener
12:00:57 PM  1000     28715    1.00    0.00    0.00    0.00    1.00     8  listener
12:00:57 PM  1000     28717    1.00    0.00    0.00    0.00    1.00     8  listener
12:00:57 PM  1000     28719    0.00    1.00    0.00    0.00    1.00     8  listener
12:00:57 PM  1000     28721    1.00    1.00    0.00    0.00    2.00     1  listener
12:00:57 PM  1000     28723    1.00    1.00    0.00    0.00    2.00     8  listener
12:00:57 PM  1000     28725    0.00    1.00    0.00    0.00    1.00     8  listener
12:00:57 PM  1000     28727    1.00    0.00    0.00    0.00    1.00     8  listener
12:00:57 PM  1000     28729    1.00    1.00    0.00    0.00    2.00     9  listener
12:00:57 PM  1000     28731    1.00    0.00    0.00    0.00    1.00    13  listener
12:00:57 PM  1000     28743    0.00    0.00    0.00    0.00    0.00     9  listener
12:00:57 PM  1000     28772    0.00    0.00    0.00    0.00    0.00     9  listener
12:00:57 PM  1000     28815    1.00    1.00    0.00    0.00    2.00    11  listener
12:00:57 PM  1000     28891    1.00    0.00    0.00    0.00    1.00     3  listener
12:00:57 PM  1000     28967    1.00    0.00    0.00    0.00    1.00    18  listener
12:00:57 PM  1000     29038    0.00    1.00    0.00    0.00    1.00    16  listener
12:00:57 PM  1000     29041    0.00    0.00    0.00    0.00    0.00    12  listener
12:00:57 PM  1000     29049    1.00    0.00    0.00    0.00    1.00     2  listener
12:00:57 PM  1000     29073    1.00    0.00    0.00    0.00    1.00     0  listener
12:00:57 PM  1000     29075    1.00    0.00    0.00    0.00    1.00    14  listener
12:00:57 PM  1000     29086    0.00    1.00    0.00    0.00    1.00     6  listener
12:00:57 PM  1000     29097    0.00    0.00    0.00    0.00    0.00     9  listener
12:00:57 PM  1000     29126    0.00    0.00    0.00    0.00    0.00     0  listener
12:00:57 PM  1000     29138    0.00    1.00    0.00    0.00    1.00    10  listener
12:00:57 PM  1000     29145    0.00    0.00    0.00    0.00    0.00    13  listener
12:00:57 PM  1000     29147    1.00    0.00    0.00    0.00    1.00    14  listener
12:00:57 PM  1000     29197    0.00    1.00    0.00    0.00    1.00     1  listener
12:00:57 PM  1000     29243    0.00    0.00    0.00    0.00    0.00     1  listener
12:00:57 PM  1000     29255    0.00    0.00    0.00    0.00    0.00     8  listener
12:00:57 PM  1000     29300    1.00    0.00    0.00    0.00    1.00    13  listener
12:00:57 PM  1000     29313    0.00    0.00    0.00    0.00    0.00     3  listener
12:00:57 PM  1000     29369    1.00    1.00    0.00    0.00    2.00     0  listener
12:00:57 PM  1000     29389    1.00    1.00    0.00    0.00    2.00     1  listener
12:00:57 PM  1000     29418    0.00    0.00    0.00    0.00    0.00     9  listener
12:00:57 PM  1000     29439    1.00    0.00    0.00    0.00    1.00    16  listener
12:00:57 PM  1000     29442    1.00    0.00    0.00    0.00    1.00     5  listener
12:00:57 PM  1000     29444    1.00    0.00    0.00    0.00    1.00     1  listener
12:00:57 PM  1000     29446    1.00    0.00    0.00    0.00    1.00     4  listener
12:00:57 PM  1000     29498    0.00    1.00    0.00    0.00    1.00     1  listener
12:00:57 PM  1000     29520    0.00    0.00    0.00    0.00    0.00     8  listener
12:00:57 PM  1000     29549    1.00    0.00    0.00    0.00    1.00    14  listener
12:00:57 PM  1000     29551    0.00    1.00    0.00    0.00    1.00     9  listener
12:00:57 PM  1000     29560    0.00    0.00    0.00    0.00    0.00     3  listener
12:00:57 PM  1000     29573    1.00    0.00    0.00    0.00    1.00     0  listener
12:00:57 PM  1000     29584    0.00    1.00    0.00    0.00    1.00     8  listener
12:00:57 PM  1000     29604    0.00    0.00    0.00    0.00    0.00     5  listener
12:00:57 PM  1000     29607    0.00    0.00    0.00    0.00    0.00     5  listener
12:00:57 PM  1000     29644    1.00    0.00    0.00    0.00    1.00    19  listener
12:00:57 PM  1000     29646    0.00    0.00    0.00    0.00    0.00    15  listener
12:00:57 PM  1000     29657    1.00    0.00    0.00    0.00    1.00    19  listener
12:00:57 PM  1000     29731    1.00    0.00    0.00    0.00    1.00     6  listener
12:00:57 PM  1000     29778    1.00    0.00    0.00    0.00    1.00    13  listener
12:00:57 PM  1000     29780    0.00    0.00    0.00    0.00    0.00    19  listener
12:00:57 PM  1000     29791    1.00    0.00    0.00    0.00    1.00     3  listener
12:00:57 PM  1000     29810    0.00    1.00    0.00    0.00    1.00    13  listener
12:00:57 PM  1000     29866    1.00    0.00    0.00    0.00    1.00     1  listener

12:00:57 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:00:58 PM  1000     28697    0.00    0.00    0.00    0.00    0.00     3  listener
12:00:58 PM  1000     28699    0.00    0.00    0.00    0.00    0.00    13  listener
12:00:58 PM  1000     28701    0.00    1.00    0.00    0.00    1.00     6  listener
12:00:58 PM  1000     28703    0.00    0.00    0.00    0.00    0.00     7  listener
12:00:58 PM  1000     28705    1.00    0.00    0.00    0.00    1.00    13  listener
12:00:58 PM  1000     28707    1.00    0.00    0.00    0.00    1.00     3  listener
12:00:58 PM  1000     28709    0.00    0.00    0.00    0.00    0.00    12  listener
12:00:58 PM  1000     28711    0.00    1.00    0.00    0.00    1.00    13  listener
12:00:58 PM  1000     28713    0.00    1.00    0.00    0.00    1.00     1  listener
12:00:58 PM  1000     28715    0.00    0.00    0.00    0.00    0.00    10  listener
12:00:58 PM  1000     28717    0.00    0.00    0.00    0.00    0.00    13  listener
12:00:58 PM  1000     28719    1.00    0.00    0.00    0.00    1.00     4  listener
12:00:58 PM  1000     28721    0.00    0.00    0.00    0.00    0.00    18  listener
12:00:58 PM  1000     28723    0.00    0.00    0.00    0.00    0.00     8  listener
12:00:58 PM  1000     28725    1.00    0.00    0.00    0.00    1.00    10  listener
12:00:58 PM  1000     28727    1.00    1.00    0.00    0.00    2.00    13  listener
12:00:58 PM  1000     28729    0.00    0.00    0.00    0.00    0.00     9  listener
12:00:58 PM  1000     28731    0.00    1.00    0.00    0.00    1.00     8  listener
12:00:58 PM  1000     28743    0.00    0.00    0.00    0.00    0.00     0  listener
12:00:58 PM  1000     28772    0.00    1.00    0.00    0.00    1.00    13  listener
12:00:58 PM  1000     28815    0.00    0.00    0.00    0.00    0.00     1  listener
12:00:58 PM  1000     28891    0.00    1.00    0.00    0.00    1.00     3  listener
12:00:58 PM  1000     28967    0.00    0.00    0.00    0.00    0.00     3  listener
12:00:58 PM  1000     29038    1.00    0.00    0.00    0.00    1.00     3  listener
12:00:58 PM  1000     29041    1.00    1.00    0.00    0.00    2.00    18  listener
12:00:58 PM  1000     29049    0.00    0.00    0.00    0.00    0.00     8  listener
12:00:58 PM  1000     29073    0.00    1.00    0.00    0.00    1.00     5  listener
12:00:58 PM  1000     29075    0.00    1.00    0.00    0.00    1.00    16  listener
12:00:58 PM  1000     29086    0.00    1.00    0.00    0.00    1.00    10  listener
12:00:58 PM  1000     29097    1.00    1.00    0.00    0.00    2.00     6  listener
12:00:58 PM  1000     29126    1.00    1.00    0.00    0.00    2.00     6  listener
12:00:58 PM  1000     29138    1.00    0.00    0.00    0.00    1.00    13  listener
12:00:58 PM  1000     29145    1.00    1.00    0.00    0.00    2.00     1  listener
12:00:58 PM  1000     29147    0.00    1.00    0.00    0.00    1.00     0  listener
12:00:58 PM  1000     29197    1.00    0.00    0.00    0.00    1.00     1  listener
12:00:58 PM  1000     29243    1.00    0.00    0.00    0.00    1.00     1  listener
12:00:58 PM  1000     29255    0.00    1.00    0.00    0.00    1.00     5  listener
12:00:58 PM  1000     29300    0.00    1.00    0.00    0.00    1.00     3  listener
12:00:58 PM  1000     29313    1.00    1.00    0.00    0.00    2.00     8  listener
12:00:58 PM  1000     29369    0.00    1.00    0.00    0.00    1.00     5  listener
12:00:58 PM  1000     29389    0.00    0.00    0.00    0.00    0.00     3  listener
12:00:58 PM  1000     29418    1.00    0.00    0.00    0.00    1.00    10  listener
12:00:58 PM  1000     29439    0.00    1.00    0.00    0.00    1.00    10  listener
12:00:58 PM  1000     29442    0.00    0.00    0.00    0.00    0.00     6  listener
12:00:58 PM  1000     29444    0.00    1.00    0.00    0.00    1.00     8  listener
12:00:58 PM  1000     29446    0.00    1.00    0.00    0.00    1.00     0  listener
12:00:58 PM  1000     29498    0.00    0.00    0.00    0.00    0.00    19  listener
12:00:58 PM  1000     29520    1.00    0.00    0.00    0.00    1.00     8  listener
12:00:58 PM  1000     29549    0.00    0.00    0.00    0.00    0.00     3  listener
12:00:58 PM  1000     29551    1.00    0.00    0.00    0.00    1.00    14  listener
12:00:58 PM  1000     29560    1.00    1.00    0.00    0.00    2.00    19  listener
12:00:58 PM  1000     29573    1.00    1.00    0.00    0.00    2.00     3  listener
12:00:58 PM  1000     29584    1.00    0.00    0.00    0.00    1.00     1  listener
12:00:58 PM  1000     29604    0.00    1.00    0.00    0.00    1.00     3  listener
12:00:58 PM  1000     29607    1.00    1.00    0.00    0.00    2.00     6  listener
12:00:58 PM  1000     29644    1.00    0.00    0.00    0.00    1.00     3  listener
12:00:58 PM  1000     29646    1.00    1.00    0.00    0.00    2.00     7  listener
12:00:58 PM  1000     29657    0.00    1.00    0.00    0.00    1.00    15  listener
12:00:58 PM  1000     29731    0.00    1.00    0.00    0.00    1.00     3  listener
12:00:58 PM  1000     29778    0.00    0.00    0.00    0.00    0.00    18  listener
12:00:58 PM  1000     29780    1.00    1.00    0.00    0.00    2.00     1  listener
12:00:58 PM  1000     29791    0.00    0.00    0.00    0.00    0.00     5  listener
12:00:58 PM  1000     29810    0.00    0.00    0.00    0.00    0.00     6  listener
12:00:58 PM  1000     29866    0.00    0.00    0.00    0.00    0.00    10  listener

12:00:58 PM   UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
12:00:59 PM  1000     28697    1.00    1.00    0.00    0.00    2.00     5  listener
12:00:59 PM  1000     28699    1.00    1.00    0.00    0.00    2.00    13  listener
12:00:59 PM  1000     28701    1.00    0.00    0.00    0.00    1.00     6  listener
12:00:59 PM  1000     28703    1.00    0.00    0.00    0.00    1.00     8  listener
12:00:59 PM  1000     28705    0.00    1.00    0.00    0.00    1.00     6  listener
12:00:59 PM  1000     28707    0.00    0.00    0.00    0.00    0.00    10  listener
12:00:59 PM  1000     28709    1.00    1.00    0.00    0.00    2.00    12  listener
12:00:59 PM  1000     28711    1.00    0.00    0.00    0.00    1.00     0  listener
12:00:59 PM  1000     28713    0.00    1.00    0.00    0.00    1.00     8  listener
12:00:59 PM  1000     28715    0.00    0.00    0.00    0.00    0.00    15  listener
12:00:59 PM  1000     28717    1.00    1.00    0.00    0.00    2.00    15  listener
12:00:59 PM  1000     28719    1.00    1.00    0.00    0.00    2.00     6  listener
12:00:59 PM  1000     28721    1.00    0.00    0.00    0.00    1.00     5  listener
12:00:59 PM  1000     28723    1.00    1.00    0.00    0.00    2.00     8  listener
12:00:59 PM  1000     28725    0.00    1.00    0.00    0.00    1.00    19  listener
12:00:59 PM  1000     28727    1.00    0.00    0.00    0.00    1.00    10  listener
12:00:59 PM  1000     28729    0.00    0.00    0.00    0.00    0.00     3  listener
12:00:59 PM  1000     28731    1.00    0.00    0.00    0.00    1.00     8  listener
12:00:59 PM  1000     28743    1.00    1.00    0.00    0.00    2.00     0  listener
12:00:59 PM  1000     28772    0.00    0.00    0.00    0.00    0.00    10  listener
12:00:59 PM  1000     28815    1.00    0.00    0.00    0.00    1.00     1  listener
12:00:59 PM  1000     28891    1.00    0.00    0.00    0.00    1.00    16  listener
12:00:59 PM  1000     28967    1.00    1.00    0.00    0.00    2.00    12  listener
12:00:59 PM  1000     29038    1.00    0.00    0.00    0.00    1.00     1  listener
12:00:59 PM  1000     29041    0.00    0.00    0.00    0.00    0.00     5  listener
12:00:59 PM  1000     29049    1.00    1.00    0.00    0.00    2.00     2  listener
12:00:59 PM  1000     29073    1.00    0.00    0.00    0.00    1.00     0  listener
12:00:59 PM  1000     29075    1.00    0.00    0.00    0.00    1.00    18  listener
12:00:59 PM  1000     29086    0.00    1.00    0.00    0.00    1.00    19  listener
12:00:59 PM  1000     29097    0.00    0.00    0.00    0.00    0.00     6  listener
12:00:59 PM  1000     29126    1.00    0.00    0.00    0.00    1.00     1  listener
